code,subject,terms,name,prereqs,postreqs
SLAV 2990,SLAV,"['202110', '202020', '202010', '201920', '201910', '201820', '201810', '201720', '201710', '201620', '201610']",Thesis Preparation,[],[]
SLAV 2020,SLAV,['202010'],Publish or Perish: Seminar in Slavic Studies,[],[]
SLAV 2210,SLAV,['201810'],Old Church Slavonic,[],[]
SLAV 1970G,SLAV,['201720'],Polish for Reading and Research,[],[]
SLAV 1360,SLAV,['201715'],Deep Thoughts Versus Big Data: Dostoevsky’s Underground Man in the 21st Century,[],[]
SLAV XLIST,SLAV,['201620'],Courses of Interest to Concentrators in Slavic Languages,[],[]
SOC 0010,SOC,"['202110', '202100', '202020', '201920', '201910', '201820']",Social Forces: An Introduction to Sociology,[],[]
SOC 0250,SOC,"['202110', '201910']",An Environmental Sociology for a Rapidly Warming World,[],[]
SOC 0300F,SOC,"['202110', '201920', '201710']",Unequal From Birth: Child Health From a Social Perspective,[],[]
SOC 0310,SOC,"['202110', '202020', '202010', '201920', '201910', '201820', '201810', '201720', '201710', '201610']",Theory and Practice of Engaged Scholarship,[],[]
SOC 1010,SOC,"['202110', '202010', '201910', '201810', '201710', '201610']",Classical Sociological Theory,[],[]
SOC 1040,SOC,"['202110', '201910']",World Population Problems,[],[]
SOC 1100,SOC,"['202110', '202020', '202010', '201920', '201910', '201820', '201810', '201710', '201610']",Introductory Statistics for Social Research,[],[]
SOC 1118,SOC,"['202110', '202020', '201820', '201720']",Context Research for Innovation,[],[]
SOC 1260,SOC,"['202110', '202010', '201910', '201810', '201710']",Market Research in Public and Private Sectors,[],[]
SOC 1270,SOC,"['202110', '202010', '201910', '201810', '201710', '201610']","Race, Class, and Ethnicity in the Modern World",[],[]
SOC 1315,SOC,"['202110', '202010', '201820', '201720']",Macro-Organizational Theory: Organizations in Social Context,[],[]
SOC 1330,SOC,"['202110', '202020', '201920']",Remaking the City,[],[]
SOC 1340,SOC,"['202110', '202010', '201910', '201820', '201710', '201610']",Principles and Methods of Geographic Information Systems,[],[]
SOC 1430,SOC,"['202110', '201820']",Social Structure and Personal Development,[],[]
SOC 1450,SOC,['202110'],"Unstable Times: Migration, Identity and Societal Integration",[],[]
SOC 1871Z,SOC,"['202110', '201920']","Martial Arts, Culture, and Society",[],[]
SOC 1872G,SOC,['202110'],First-Generation College Students: A Sociological Perspective: A Sophomore Seminar,[],[]
SOC 1872N,SOC,"['202110', '201920']",Ethnography in Organizations,[],[]
SOC 1873H,SOC,['202110'],A Hip Hop Companion to Race and Ethnicity,[],[]
SOC 2010,SOC,"['202110', '202010', '201910', '201810', '201710', '201610']",Multivariate Statistical Methods I,[],[]
SOC 2040,SOC,"['202110', '202010', '201910', '201810', '201710', '201610']",Classical Sociological Theory,[],[]
SOC 2080,SOC,"['202110', '202010', '201910', '201810', '201710', '201610']",Principles of Population,[],[]
SOC 2090,SOC,"['202110', '201820']",Culture and Social Structure,[],[]
SOC 2210,SOC,"['202110', '202020', '201920', '201820', '201720', '201610']",Qualitative Methods,[],[]
SOC 2240,SOC,"['202110', '201720']",Event History Analysis,[],[]
SOC 2320,SOC,"['202110', '201910', '201610']",Migration,[],[]
SOC 2430,SOC,"['202110', '202010', '201910', '201810', '201710', '201610']",Fields and Methods of Social Research,[],[]
SOC 2961M,SOC,"['202110', '202020']",Computational Methods for Social Scientists,[],[]
SOC 2961P,SOC,['202110'],"Power, Organizations, and Culture",[],[]
SOC 2970,SOC,"['202110', '202020', '202010', '201920', '201910', '201820', '201810', '201720', '201710', '201610']",Preliminary Examination Preparation,[],[]
SOC 2982,SOC,"['202110', '202100', '202020', '202010', '201920', '201910', '201820', '201810', '201720', '201610']",Directed Research Practicum - MSAR Students Only,[],[]
SOC 2990,SOC,"['202110', '202020', '202010', '201920', '201910', '201820', '201810', '201720', '201710', '201610']",Dissertation Preparation,[],[]
SOC 0020,SOC,"['202100', '201920', '201810', '201720', '201610']",Perspectives on Social Interaction: An Introduction to Social Psychology,[],[]
SOC 0300D,SOC,"['202100', '201910']",Who Am I?,[],[]
SOC 0300R,SOC,['202100'],The Sociology of Race,[],[]
SOC 0300W,SOC,['202100'],Whiteness in the World,[],[]
SOC 1116,SOC,"['202100', '201910']",Criminal Courts and the Law in an Era of Mass Incarceration,[],[]
SOC 1155,SOC,['202100'],Borderlands,[],[]
SOC 0030,SOC,"['202020', '201710']","Race, Immigration, and the Making of Inequality",[],[]
SOC 0300,SOC,"['202020', '201920']",Organizations and Society,[],[]
SOC 0300K,SOC,['202020'],Inequalities and Health,[],[]
SOC 0300N,SOC,"['202020', '201810']",Social Inequality: Change and Continuity in the U.S.,[],[]
SOC 1020,SOC,"['202020', '201920', '201820', '201720']",Methods of Social Research,[],[]
SOC 1060,SOC,"['202020', '201910', '201810', '201710']",Leadership in Organizations,[],[]
SOC 1460,SOC,['202020'],Technology and Development,[],[]
SOC 1490,SOC,['202020'],"Power, Knowledge and Justice in Global Social Change",[],[]
SOC 1870E,SOC,"['202020', '201810']",Alternatives to Violence,[],[]
SOC 1870K,SOC,['202020'],Demographics and Development,[],[]
SOC 1872S,SOC,['202020'],Sociology of Health Inequality in Global Perspective,[],[]
SOC 1873F,SOC,['202020'],Feminist Perspectives in Criminal Justice,[],[]
SOC 1873R,SOC,['202020'],Research Ethics,[],[]
SOC 1950,SOC,"['202020', '201910', '201810', '201710', '201610']",Senior Seminar,[],[]
SOC 2020,SOC,"['202020', '201920', '201820', '201720']",Multivariate Statistical Methods II,[],[]
SOC 2230,SOC,"['202020', '201920', '201820', '201720']",Techniques of Demographic Analysis,[],[]
SOC 2260B,SOC,"['202020', '201910']",Sociology of Discrimination,[],[]
SOC 2260G,SOC,"['202020', '201810']",The Souls of Sociology: W.E.B Du Bois and Critical Sociologies of Race,[],[]
SOC 2420,SOC,"['202020', '201920', '201820']",Master's Thesis and Proposal Writing Seminar,[],[]
SOC 2450,SOC,['202020'],Exchange Scholar Program,[],[]
SOC 2460,SOC,"['202020', '201920', '201810']",Sociology Paper Writing Seminar,[],[]
SOC 2510,SOC,"['202020', '201920', '201820', '201720']",Teaching Practicum in Sociology,[],[]
SOC 2960G,SOC,"['202020', '201710', '201610']",Spatial Data Analysis Techniques in the Social Sciences,[],[]
SOC 2960M,SOC,"['202020', '201820']",Sociology of Organizations Graduate Seminar,[],[]
SOC 2961B,SOC,['202020'],Applications in Geographic Information Systems,[],[]
SOC 2961D,SOC,['202020'],Sociology of Power,[],[]
SOC 0150,SOC,"['202010', '201920', '201820', '201720']",Economic Development and Social Change,[],[]
SOC 1281,SOC,"['202010', '201910', '201820']",Migration in the Americas,[],[]
SOC 1320,SOC,['202010'],Progressive and Regressive Welfare States,[],[]
SOC 1871R,SOC,"['202010', '201710']",Knowledge Networks and Global Transformation,[],[]
SOC 1871S,SOC,"['202010', '201720']",Legacies of Inequality: The U.S. and Beyond,[],[]
SOC 1871X,SOC,"['202010', '201820']",Comparative Urban Political Economy,[],[]
SOC 2030,SOC,"['202010', '201710']","Social Stratification, Inequality and Mobility",[],[]
SOC 2385,SOC,"['202010', '201810']",Environmental Sociology,[],[]
SOC 2500,SOC,"['202010', '201910', '201810', '201710', '201610']",Teaching Practicum in Sociology,[],[]
SOC 2960Y,SOC,"['202010', '201810']",Causal Analysis,[],[]
SOC 2961E,SOC,"['202010', '201820']",Sociology of Education,[],[]
SOC 2962C,SOC,['202010'],Knowledge Cultural Sociology,[],[]
SOC 0230,SOC,"['201920', '201610']","Sex, Gender, and Society",[],[]
SOC 1120,SOC,"['201920', '201820', '201720']",Market and Social Surveys,[],[]
SOC 1128,SOC,['201920'],"Migrants, Refugees and the Mediterranean",[],[]
SOC 1130,SOC,['201920'],"Race, Migration and the American Color Line",[],[]
SOC 1871B,SOC,['201920'],Sociological Perspectives on Poverty,[],[]
SOC 1871O,SOC,"['201920', '201610']","Law, Innovation and Entrepreneurship",[],[]
SOC 1872E,SOC,"['201920', '201820']","Global Sociology: Capitalism, Colonialism and the Making of the Modern World",[],[]
SOC 1872M,SOC,['201920'],Technology and Development,[],[]
SOC 1872P,SOC,['201920'],"Healthcare Professions, Organizations, and Markets",[],[]
SOC 2050,SOC,"['201920', '201820', '201720']",Contemporary Sociology,[],[]
SOC 2260T,SOC,['201920'],Cultural Theory and Methods,[],[]
SOC 2600,SOC,"['201920', '201720']",Comparative Historical Analysis,[],[]
SOC 2612,SOC,"['201920', '201720']",Geographic Information Systems and Spatial Analysis for the Social Sciences,[],[]
SOC 2960C,SOC,"['201920', '201710']",Urban Sociology,[],[]
SOC 2960V,SOC,['201920'],Sociology of Law,[],[]
SOC XLIST,SOC,"['201920', '201910', '201820', '201720', '201710']",Courses of Interest to Students Concentrating in Sociology,[],[]
SOC 1117,SOC,"['201910', '201710']",Focus Groups for Market and Social Research,[],[]
SOC 1311,SOC,"['201910', '201810', '201710', '201610']",Micro-Organizational Theory: Social Behavior in Organizations,[],[]
SOC 1440,SOC,"['201910', '201710']",Intimate Violence,[],[]
SOC 1620,SOC,"['201910', '201810', '201710']",Globalization and Social Conflict,[],[]
SOC 1871J,SOC,['201910'],"Ethics, Justice, and Transformations in Engaged Scholarship",[],[]
SOC 2250,SOC,"['201910', '201720']",Ethnography: Theory and Practice,[],[]
SOC 2610,SOC,['201910'],Spatial Thinking in Social Science,[],[]
SOC 2960K,SOC,"['201910', '201720']",Comparative Political Sociology,[],[]
SOC 2960S,SOC,['201910'],Statistical Methods for Hierarchical and Panel Data,[],[]
SOC 2961S,SOC,['201910'],"Contradictions, Solidarities and Reflexivities",[],[]
SOC 0320,SOC,['201820'],"Critical Communities, Critical Engagements",[],[]
SOC 1114,SOC,['201820'],Law and Society,[],[]
SOC 1220,SOC,['201820'],Future of Work,[],[]
SOC 1230,SOC,['201820'],What Do Schools Do?,[],[]
SOC 1550,SOC,['201820'],Sociology of Medicine,[],[]
SOC 1871Y,SOC,['201820'],The Sociology of Time,[],[]
SOC 2960F,SOC,['201820'],Global and Transnational Sociology,[],[]
SOC 2960Z,SOC,['201820'],Social Theory Now,[],[]
SOC 0010A,SOC,['201810'],Social Problems,[],[]
SOC 1127,SOC,['201810'],EPIC: Ethnographic Praxis in Industry,[],[]
SOC 2300,SOC,['201810'],Welfare States,[],[]
SOC 0300T,SOC,['201720'],"Contrasting Societies: Democracy, Dictatorship, and Trump",[],[]
SOC 1420,SOC,['201720'],Violence and Society,[],[]
SOC 1871V,SOC,['201720'],Update on American Society: Social Trends in the Last Decade,[],[]
SOC 1872L,SOC,['201720'],20th Century World – A Sociology of States and Empires,[],[]
SOC 2960T,SOC,['201720'],Economic Sociology,[],[]
SOC 1115,SOC,['201710'],"The Enlightened Entrepreneur: Changemakers, Inspired Protagonists and Unreasonable People",[],[]
SOC 1872H,SOC,['201710'],"Sociology of FIRE: Finance, Insurance, + Real Estate",[],[]
SOC 1872K,SOC,['201710'],Schools and Social Inequality,[],[]
SOC 2260D,SOC,['201710'],"Race, Ethnicity, and Nation:  Boundaries, Identities, Inequalities",[],[]
SOC 1640,SOC,['201610'],Social Exclusion,[],[]
SOC 1872C,SOC,['201610'],"Race and Ethnic Relations, Identity, and Inequality",[],[]
SOC 1872F,SOC,['201610'],Solidarity and Social Change,[],[]
SOC 2960Q,SOC,['201610'],Sociology of Culture and Knowledge,[],[]
SOC 2960R,SOC,['201610'],Urbanization in a Global System,[],[]
SAST 0034,SAST,"['202110', '201820']",Dharma: A History of Classical Indian Civilization,[],[]
SAST 0140,SAST,"['202110', '202010', '201910']","Food, Religion and Politics in South Asia",[],[]
SAST 0750,SAST,['202110'],Understanding the Indian Economy,[],[]
SAST 0730,SAST,['202100'],Economic and Human Development in South Asia,[],[]
SAST 0037,SAST,"['202020', '201920']",Sensing the Sacred: Sensory Culture in South Asian Religions,[],[]
SAST 0525,SAST,"['202020', '201920', '201820']",The History and Practice of Yoga in India and Beyond,[],[]
SAST 0700,SAST,"['202020', '201810']",Introduction to Modern South Asia,[],[]
SAST 0725,SAST,['202020'],Political Ecology in South Asia,[],[]
SAST 0526,SAST,"['202010', '201910']",This Whole World is OM: Mantras in Indian Religions,[],[]
SAST XLIST,SAST,"['201920', '201810']",Courses of Interest to Concentrators,[],[]
SAST 1280,SAST,['201720'],"Politics, Economy, and Society in India (POLS 1280)",[],[]
SAST 1345,SAST,['201720'],Anthropology of the Himalayas (ANTH 1345),[],[]
SWED 0400,SWED,['202020'],Intermediate Swedish II,[],[]
SWED 0300,SWED,"['202010', '201810']",Intermediate Swedish I,[],[]
SWED 0200A,SWED,"['201920', '201720', '201620']",Beginning Swedish,[],[]
SWED 0100A,SWED,"['201910', '201710', '201610']",Beginning Swedish,[],[]
TAPS 0030,TAPS,"['202110', '202100', '202020', '202010', '201920', '201910', '201820', '201810', '201720', '201710', '201620', '201610']",Introduction to Acting and Directing,[],[]
TAPS 0100,TAPS,"['202110', '202020', '202010', '201920', '201910', '201820', '201810', '201720', '201710', '201620', '201610']",Playwriting I,[],[]
TAPS 0200,TAPS,"['202110', '202020', '202010', '201920', '201820', '201810', '201720', '201710', '201620', '201610']",Playwriting II,[],[]
TAPS 0220,TAPS,"['202110', '202020', '202010', '201920', '201910', '201900', '201820', '201810', '201800', '201720', '201710', '201700', '201620', '201610']",Persuasive Communication,[],[]
TAPS 0230,TAPS,"['202110', '201920', '201910', '201820', '201810', '201720', '201710', '201700', '201620', '201610']",Acting,[],[]
TAPS 0250,TAPS,"['202110', '202020', '202010', '201920', '201910', '201820', '201810', '201720', '201710', '201620', '201610']",Introduction to Technical Theatre and Production,[],[]
TAPS 0260,TAPS,"['202110', '202020', '201910', '201810', '201710', '201610']",Stage Lighting,[],[]
TAPS 0310,TAPS,"['202110', '202020', '201910', '201810', '201710', '201610']",Beginning Modern Dance,[],[]
TAPS 0320,TAPS,"['202110', '202100', '201810', '201710', '201610']",Dance Composition,[],[]
TAPS 1100,TAPS,"['202110', '202020', '201910', '201810', '201710', '201610']",Stage Management,[],[]
TAPS 1230,TAPS,"['202110', '202010', '201910', '201810', '201710', '201610']",Global Theatre and Performance: Paleolithic to the Threshold of Modernity,[],[]
TAPS 1251D,TAPS,['202110'],Unmasking the Technologies of White Supremacy,[],[]
TAPS 1280K,TAPS,"['202110', '202100']",Mindfulness and Movement: Interoceptive Expressive Arts,[],[]
TAPS 1280M,TAPS,"['202110', '202010', '201920']","A Producer Prepares: Curation, Ethics, and the Entrepreneurial Practice of Arts Programming",[],[]
TAPS 1280X,TAPS,"['202110', '202010']",Compossible Worldbuilding,[],[]
TAPS 1281E,TAPS,"['202110', '202020', '201920', '201820']",Directing Theory and Practice,[],[]
TAPS 1281W,TAPS,"['202110', '202010', '201910', '201810', '201710', '201610']",Arts and Health: Theory,[],[]
TAPS 1281X,TAPS,"['202110', '202020']",Costume Design,[],[]
TAPS 1281Y,TAPS,['202110'],Art and Activism,[],[]
TAPS 1285,TAPS,"['202110', '202020', '201915', '201815', '201710', '201610']",Film Acting,[],[]
TAPS 1341,TAPS,"['202110', '202020', '201920', '201810']",Introduction to Ballet,[],[]
TAPS 1343,TAPS,"['202110', '201910']",Intermediate Ballet,[],[]
TAPS 1350,TAPS,"['202110', '202010', '201910', '201810', '201710', '201610']",Dance Performance and Repertory,[],[]
TAPS 1380,TAPS,"['202110', '202010', '201910', '201810', '201720', '201620']",Mise en Scene,[],[]
TAPS 1500N,TAPS,['202110'],Advanced Undergraduate Playwriting: Experiments in Time,[],[]
TAPS 1670,TAPS,['202110'],Latinx Theatre + Performance,[],[]
TAPS 2200U,TAPS,['202110'],"New Directions in Performance Theory: Pedagogy, Enchantment, Utopia",[],[]
TAPS 2310,TAPS,"['202110', '202020', '202010', '201920', '201910', '201820', '201810', '201720', '201710', '201620', '201610']",Graduate Playwriting,[],[]
TAPS 2545,TAPS,"['202110', '202010', '201910', '201810']",Dramaturgy,[],[]
TAPS 2605,TAPS,"['202110', '202010', '201910', '201810']",Fundamentals of Acting: Shakespeare and Classical Verse,[],[]
TAPS 2615,TAPS,"['202110', '202010', '201910']",Acting Technique III: Poetic Expression,[],[]
TAPS 2625,TAPS,"['202110', '202010', '201910']",Playwriting Dramaturgy Practicum,[],[]
TAPS 2635,TAPS,"['202110', '202010', '201910']",Directing III: The Director's Vision,[],[]
TAPS 2645,TAPS,"['202110', '202010', '201910']",Fall Directing Practicum,[],[]
TAPS 2705,TAPS,"['202110', '202010', '201910', '201810']",Third Year Practicum: The Actor as Creator,[],[]
TAPS 2715,TAPS,"['202110', '202010']",Professional Development and Performance,[],[]
TAPS 2735,TAPS,"['202110', '202010']",Directing V: Advanced Directing - Directing Seminar,[],[]
TAPS 2970,TAPS,"['202110', '202020', '202010', '201920', '201910', '201820', '201810', '201720', '201710', '201620', '201610']",Comprehensive Examination Preparation,[],[]
TAPS 2990,TAPS,"['202110', '202020', '202010', '201920', '201910', '201820', '201810', '201720', '201710', '201620', '201610']",Thesis Preparation,[],[]
TAPS 0700,TAPS,"['202100', '202020', '201920']","Introduction to Theatre, Dance and Performance",[],[]
TAPS 0950,TAPS,['202100'],Site-Specific Performance,[],[]
TAPS 1281Q,TAPS,"['202100', '201910', '201810', '201610']",Introduction to Critical Dance Studies,[],[]
TAPS 0360,TAPS,"['202020', '201810']","Viewpoints Technique: The Moving Body in Relation to Time, Space, and Ensemble",[],[]
TAPS 0800H,TAPS,['202020'],Performance and Technology: The Art and Science of the Artificial,[],[]
TAPS 0930A,TAPS,"['202020', '201920', '201820', '201720', '201620']",The Actor's Instrument: Voice and Speech,[],[]
TAPS 0980,TAPS,"['202020', '201920', '201620']",Black Lavender: Black Gay/Lesbian Plays/Dramatic Constructions in the American Theatre (AFRI 0990),[],[]
TAPS 1050E,TAPS,"['202020', '202010', '201920']",RPM Playwriting (AFRI 1050E),[],[]
TAPS 1240,TAPS,"['202020', '201920', '201820', '201720', '201620']",Performance Historiography and Theatre History,[],[]
TAPS 1250,TAPS,"['202020', '201920', '201820', '201720', '201620']",Late Modern and Contemporary Theatre and Performance,[],[]
TAPS 1251A,TAPS,"['202020', '201920']",Making the 21st Century Musical,[],[]
TAPS 1280F,TAPS,"['202020', '201920', '201820', '201710', '201620']",Introduction to Set Design,[],[]
TAPS 1280U,TAPS,"['202020', '202010']",Voice Over for the Actor,[],[]
TAPS 1280Z,TAPS,['202020'],"A Producer Prepares: Advanced Topics in Curation, Ethics, and Arts Programming",[],[]
TAPS 1281G,TAPS,"['202020', '201920']",Queer Dance,[],[]
TAPS 1281Z,TAPS,"['202020', '201920', '201820', '201720', '201620']",Arts and Health: Practice,[],[]
TAPS 1360,TAPS,"['202020', '201920', '201820', '201720', '201620']",Dance Performance and Repertory,[],[]
